Ind Date Anchor,Ind Date Span,Ind Id,Ind Obs Note,Ind Place,Ind Place Type,Ind Rate Word,ind_selectname,Is projected word,Ind Rate Pct Change,Ind Denom,Ind Num,Ind Rate
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Harnett,County,HIGHEST,Death: Illicit Opioid Overdose,,-14%,71,54,76.056338028
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Haywood,County,HIGHEST,Death: Illicit Opioid Overdose,,+0%,27,18,66.666666667
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Henderson,County,HIGHEST,Death: Illicit Opioid Overdose,,-8%,34,24,70.588235294
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Hertford,County,LOW,Death: Illicit Opioid Overdose,,-60%,3,1,33.333333333
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Hoke,County,HIGHEST,Death: Illicit Opioid Overdose,,+32%,21,17,80.952380952
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Hyde,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,2,0,0
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Iredell,County,HIGHEST,Death: Illicit Opioid Overdose,,+12%,42,35,83.333333333
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Jackson,County,HIGHEST,Death: Illicit Opioid Overdose,,-5%,22,18,81.818181818
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Johnston,County,HIGH,Death: Illicit Opioid Overdose,,-8%,74,48,64.864864865
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Jones,County,HIGHEST,Death: Illicit Opioid Overdose,,,3,2,66.666666667
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Lee,County,HIGHEST,Death: Illicit Opioid Overdose,,+20%,36,34,94.444444444
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Lenoir,County,HIGHEST,Death: Illicit Opioid Overdose,,-4%,20,17,85
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Lincoln,County,HIGHEST,Death: Illicit Opioid Overdose,,+26%,36,26,72.222222222
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Macon,County,HIGHEST,Death: Illicit Opioid Overdose,,+91%,17,15,88.235294118
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Madison,County,HIGHEST,Death: Illicit Opioid Overdose,,+150%,4,4,100
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Martin,County,HIGHEST,Death: Illicit Opioid Overdose,,-22%,9,6,66.666666667
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,McDowell,County,HIGH,Death: Illicit Opioid Overdose,,+17%,23,15,65.217391304
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Mecklenburg,County,HIGHEST,Death: Illicit Opioid Overdose,,+14%,237,188,79.324894515
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Mitchell,County,HIGHEST,Death: Illicit Opioid Overdose,,+67%,6,5,83.333333333
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Montgomery,County,HIGHEST,Death: Illicit Opioid Overdose,,+4%,19,17,89.473684211
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Moore,County,HIGH,Death: Illicit Opioid Overdose,,-6%,32,21,65.625
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Nash,County,HIGHEST,Death: Illicit Opioid Overdose,,-11%,37,26,70.270270270
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,NC,State,HIGHEST,Death: Illicit Opioid Overdose,,+6%,"4,041","3,117",77.134372680
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,New Hanover,County,HIGHEST,Death: Illicit Opioid Overdose,,+3%,97,79,81.443298969
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Northampton,County,MIDDLE,Death: Illicit Opioid Overdose,,-30%,5,2,40
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Onslow,County,HIGHEST,Death: Illicit Opioid Overdose,,+4%,75,57,76
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Orange,County,HIGH,Death: Illicit Opioid Overdose,,-10%,32,20,62.5
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Pamlico,County,HIGHEST,Death: Illicit Opioid Overdose,,+7%,10,8,80
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Pasquotank,County,HIGHEST,Death: Illicit Opioid Overdose,,+0%,20,19,95
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Pender,County,HIGHEST,Death: Illicit Opioid Overdose,,+0%,27,18,66.666666667
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Perquimans,County,HIGHEST,Death: Illicit Opioid Overdose,,+13%,6,6,100
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Person,County,MIDDLE,Death: Illicit Opioid Overdose,,-27%,13,6,46.153846154
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Pitt,County,HIGHEST,Death: Illicit Opioid Overdose,,+14%,55,46,83.636363636
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Polk,County,HIGHEST,Death: Illicit Opioid Overdose,,+25%,2,2,100
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Randolph,County,HIGHEST,Death: Illicit Opioid Overdose,,+12%,95,81,85.263157895
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Richmond,County,HIGHEST,Death: Illicit Opioid Overdose,,+29%,38,29,76.315789474
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Robeson,County,HIGHEST,Death: Illicit Opioid Overdose,,-2%,127,104,81.889763780
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Rockingham,County,HIGHEST,Death: Illicit Opioid Overdose,,+31%,57,48,84.210526316
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Rowan,County,HIGHEST,Death: Illicit Opioid Overdose,,+4%,87,66,75.862068966
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Rutherford,County,HIGHEST,Death: Illicit Opioid Overdose,,+20%,34,23,67.647058824
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Sampson,County,HIGHEST,Death: Illicit Opioid Overdose,,+55%,22,17,77.272727273
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Scotland,County,HIGHEST,Death: Illicit Opioid Overdose,,+8%,24,18,75
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Stanly,County,HIGHEST,Death: Illicit Opioid Overdose,,-20%,27,20,74.074074074
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Stokes,County,HIGHEST,Death: Illicit Opioid Overdose,,+5%,33,26,78.787878788
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Surry,County,HIGH,Death: Illicit Opioid Overdose,,-21%,31,16,51.612903226
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Swain,County,HIGHEST,Death: Illicit Opioid Overdose,,-29%,7,5,71.428571429
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Transylvania,County,HIGH,Death: Illicit Opioid Overdose,,-31%,7,4,57.142857143
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Tyrrell,County,MIDDLE,Death: Illicit Opioid Overdose,,+0%,2,1,50
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Union,County,HIGHEST,Death: Illicit Opioid Overdose,,+13%,51,43,84.313725490
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Vance,County,HIGHEST,Death: Illicit Opioid Overdose,,-10%,20,15,75
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Wake,County,HIGHEST,Death: Illicit Opioid Overdose,,-5%,240,177,73.75
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Warren,County,HIGHEST,Death: Illicit Opioid Overdose,,-6%,4,3,75
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Washington,County,HIGHEST,Death: Illicit Opioid Overdose,,+67%,6,5,83.333333333
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Watauga,County,HIGH,Death: Illicit Opioid Overdose,,+11%,9,5,55.555555556
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Wayne,County,HIGHEST,Death: Illicit Opioid Overdose,,+20%,36,27,75
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Wilkes,County,MIDDLE,Death: Illicit Opioid Overdose,,-15%,23,11,47.826086957
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Wilson,County,HIGHEST,Death: Illicit Opioid Overdose,,-15%,37,25,67.567567568
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Yadkin,County,HIGHEST,Death: Illicit Opioid Overdose,,+45%,16,15,93.75
12/31/2021,Year,DEATH_ILLICITOPIOID_PCT, ,Yancey,County,HIGHEST,Death: Illicit Opioid Overdose,,+167%,3,3,100
12/31/2021,Year,DMH_OUD_TREATMENT, ,Alamance,County,MIDDLE,DMH: Treatment Services,,-8%,"173,968",647,371.907477237
12/31/2021,Year,DMH_OUD_TREATMENT, ,Alexander,County,HIGHEST,DMH: Treatment Services,,-4%,"36,364",309,849.741502585
12/31/2021,Year,DMH_OUD_TREATMENT, ,Alleghany,County,HIGH,DMH: Treatment Services,,-6%,"11,079",47,424.226013178
12/31/2021,Year,DMH_OUD_TREATMENT, ,Anson,County,LOWEST,DMH: Treatment Services,,+13%,"21,905",65,296.735905045
12/31/2021,Year,DMH_OUD_TREATMENT, ,Ashe,County,HIGHEST,DMH: Treatment Services,,+16%,"26,757",197,736.255933027
12/31/2021,Year,DMH_OUD_TREATMENT, ,Avery,County,HIGHEST,DMH: Treatment Services,,+6%,"17,522",108,616.367994521
12/31/2021,Year,DMH_OUD_TREATMENT, ,Beaufort,County,HIGHEST,DMH: Treatment Services,,+3%,"44,462",430,967.117988395
12/31/2021,Year,DMH_OUD_TREATMENT, ,Bertie,County,HIGH,DMH: Treatment Services,,-6%,"17,371",76,437.510793852
12/31/2021,Year,DMH_OUD_TREATMENT, ,Bladen,County,HIGHEST,DMH: Treatment Services,,+22%,"29,544",291,984.971567831
12/31/2021,Year,DMH_OUD_TREATMENT, ,Brunswick,County,HIGHEST,DMH: Treatment Services,,+13%,"144,843","1,041",718.709223090
12/31/2021,Year,DMH_OUD_TREATMENT, ,Buncombe,County,HIGHEST,DMH: Treatment Services,,+13%,"271,945","2,078",764.125098825
12/31/2021,Year,DMH_OUD_TREATMENT, ,Burke,County,HIGHEST,DMH: Treatment Services,,-4%,"87,589",631,720.410097158
12/31/2021,Year,DMH_OUD_TREATMENT, ,Cabarrus,County,MIDDLE,DMH: Treatment Services,,-7%,"231,788",917,395.620135641
12/31/2021,Year,DMH_OUD_TREATMENT, ,Caldwell,County,HIGHEST,DMH: Treatment Services,,+25%,"80,547",658,816.914348145
12/31/2021,Year,DMH_OUD_TREATMENT, ,Camden,County,MIDDLE,DMH: Treatment Services,,-21%,"10,821",42,388.134183532
12/31/2021,Year,DMH_OUD_TREATMENT, ,Carteret,County,HIGHEST,DMH: Treatment Services,,+10%,"68,729",590,858.444033814
12/31/2021,Year,DMH_OUD_TREATMENT, ,Caswell,County,HIGHEST,DMH: Treatment Services,,+24%,"22,691",105,462.738530695
12/31/2021,Year,DMH_OUD_TREATMENT, ,Catawba,County,HIGHEST,DMH: Treatment Services,,-5%,"161,675",897,554.816762023
12/31/2021,Year,DMH_OUD_TREATMENT, ,Chatham,County,LOWEST,DMH: Treatment Services,,-10%,"78,141",227,290.500505496
12/31/2021,Year,DMH_OUD_TREATMENT, ,Cherokee,County,HIGHEST,DMH: Treatment Services,,-14%,"29,194",169,578.886072481
12/31/2021,Year,DMH_OUD_TREATMENT, ,Chowan,County,HIGH,DMH: Treatment Services,,-12%,"13,761",55,399.680255795
12/31/2021,Year,DMH_OUD_TREATMENT, ,Clay,County,MIDDLE,DMH: Treatment Services,,-8%,"11,375",45,395.604395604
12/31/2021,Year,DMH_OUD_TREATMENT, ,Cleveland,County,HIGHEST,DMH: Treatment Services,,+5%,"100,341",571,569.059507081
12/31/2021,Year,DMH_OUD_TREATMENT, ,Columbus,County,HIGHEST,DMH: Treatment Services,,+13%,"50,020",611,"1,221.511395442"
12/31/2021,Year,DMH_OUD_TREATMENT, ,Craven,County,HIGHEST,DMH: Treatment Services,,-4%,"100,396",737,734.092991753
12/31/2021,Year,DMH_OUD_TREATMENT, ,Cumberland,County,HIGHEST,DMH: Treatment Services,,+10%,"337,888","1,779",526.505824415
12/31/2021,Year,DMH_OUD_TREATMENT, ,Currituck,County,LOW,DMH: Treatment Services,,-7%,"29,700",103,346.801346801
12/31/2021,Year,DMH_OUD_TREATMENT, ,Dare,County,HIGHEST,DMH: Treatment Services,,+7%,"37,914",204,538.059819592
12/31/2021,Year,DMH_OUD_TREATMENT, ,Davidson,County,HIGHEST,DMH: Treatment Services,,-4%,"170,717","1,089",637.897807483
12/31/2021,Year,DMH_OUD_TREATMENT, ,Davie,County,HIGHEST,DMH: Treatment Services,,-6%,"43,652",201,460.460001833
12/31/2021,Year,DMH_OUD_TREATMENT, ,Duplin,County,LOWEST,DMH: Treatment Services,,+32%,"48,558",113,232.711396680
12/31/2021,Year,DMH_OUD_TREATMENT, ,Durham,County,HIGH,DMH: Treatment Services,,+0%,"329,849","1,356",411.097199021
12/31/2021,Year,DMH_OUD_TREATMENT, ,Edgecombe,County,HIGHEST,DMH: Treatment Services,,+2%,"48,333",351,726.211904910
12/31/2021,Year,DMH_OUD_TREATMENT, ,Forsyth,County,MIDDLE,DMH: Treatment Services,,-4%,"386,376","1,480",383.046566039
12/31/2021,Year,DMH_OUD_TREATMENT, ,Franklin,County,HIGH,DMH: Treatment Services,,+1%,"71,832",290,403.719790623
12/31/2021,Year,DMH_OUD_TREATMENT, ,Gaston,County,HIGHEST,DMH: Treatment Services,,+5%,"231,277","1,421",614.414749413
12/31/2021,Year,DMH_OUD_TREATMENT, ,Gates,County,LOWEST,DMH: Treatment Services,,-50%,"10,403",15,144.189176199
12/31/2021,Year,DMH_OUD_TREATMENT, ,Graham,County,HIGHEST,DMH: Treatment Services,,+7%,"8,008",84,"1,048.951048951"
12/31/2021,Year,DMH_OUD_TREATMENT, ,Granville,County,HIGHEST,DMH: Treatment Services,,-7%,"61,365",295,480.730057851
12/31/2021,Year,DMH_OUD_TREATMENT, ,Greene,County,HIGH,DMH: Treatment Services,,+26%,"20,280",81,399.408284024
12/31/2021,Year,DMH_OUD_TREATMENT, ,Guilford,County,LOWEST,DMH: Treatment Services,,-5%,"542,495","1,667",307.283938101
12/31/2021,Year,DMH_OUD_TREATMENT, ,Halifax,County,HIGHEST,DMH: Treatment Services,,-6%,"48,353",294,608.028457386
12/31/2021,Year,DMH_OUD_TREATMENT, ,Harnett,County,MIDDLE,DMH: Treatment Services,,+19%,"135,586",517,381.307804641
12/31/2021,Year,DMH_OUD_TREATMENT, ,Haywood,County,HIGHEST,DMH: Treatment Services,,+10%,"62,522",557,890.886407984
12/31/2021,Year,DMH_OUD_TREATMENT, ,Henderson,County,HIGHEST,DMH: Treatment Services,,+6%,"117,155",520,443.856429516
12/31/2021,Year,DMH_OUD_TREATMENT, ,Hertford,County,MIDDLE,DMH: Treatment Services,,+35%,"19,953",77,385.906881171
12/31/2021,Year,DMH_OUD_TREATMENT, ,Hoke,County,LOWEST,DMH: Treatment Services,,+10%,"53,179",157,295.229319844
12/31/2021,Year,DMH_OUD_TREATMENT, ,Hyde,County,LOW,DMH: Treatment Services,,+47%,"4,643",15,323.066982554
12/31/2021,Year,DMH_OUD_TREATMENT, ,Iredell,County,HIGHEST,DMH: Treatment Services,,+12%,"192,186",897,466.735350130
12/31/2021,Year,DMH_OUD_TREATMENT, ,Jackson,County,HIGHEST,DMH: Treatment Services,,+2%,"42,587",235,551.811585695
12/31/2021,Year,DMH_OUD_TREATMENT, ,Johnston,County,LOW,DMH: Treatment Services,,+2%,"227,302",788,346.675348215
12/31/2021,Year,DMH_OUD_TREATMENT, ,Jones,County,HIGHEST,DMH: Treatment Services,,+9%,"9,210",69,749.185667752
12/31/2021,Year,DMH_OUD_TREATMENT, ,Lee,County,HIGHEST,DMH: Treatment Services,,+15%,"64,052",397,619.808905264
12/31/2021,Year,DMH_OUD_TREATMENT, ,Lenoir,County,HIGHEST,DMH: Treatment Services,,+8%,"54,683",241,440.721979409
12/31/2021,Year,DMH_OUD_TREATMENT, ,Lincoln,County,HIGHEST,DMH: Treatment Services,,+3%,"89,941",434,482.538553051
12/31/2021,Year,DMH_OUD_TREATMENT, ,Macon,County,HIGHEST,DMH: Treatment Services,,+60%,"37,470",267,712.570056045
12/31/2021,Year,DMH_OUD_TREATMENT, ,Madison,County,HIGHEST,DMH: Treatment Services,,+19%,"21,728",202,929.675994109
12/31/2021,Year,DMH_OUD_TREATMENT, ,Martin,County,HIGHEST,DMH: Treatment Services,,+17%,"21,741",118,542.753323214
12/31/2021,Year,DMH_OUD_TREATMENT, ,McDowell,County,HIGHEST,DMH: Treatment Services,,+9%,"44,530",402,902.762182798
12/31/2021,Year,DMH_OUD_TREATMENT, ,Mecklenburg,County,LOWEST,DMH: Treatment Services,,+23%,"1,126,283","2,636",234.044196707
12/31/2021,Year,DMH_OUD_TREATMENT, ,Mitchell,County,HIGHEST,DMH: Treatment Services,,+11%,"14,975",142,948.247078464
12/31/2021,Year,DMH_OUD_TREATMENT, ,Montgomery,County,HIGHEST,DMH: Treatment Services,,+1%,"25,862",183,707.601886938
12/31/2021,Year,DMH_OUD_TREATMENT, ,Moore,County,HIGHEST,DMH: Treatment Services,,+4%,"103,044",672,652.148596716
12/31/2021,Year,DMH_OUD_TREATMENT, ,Nash,County,HIGH,DMH: Treatment Services,,+14%,"95,204",412,432.754926264
12/31/2021,Year,DMH_OUD_TREATMENT, ,NC,State,HIGHEST,DMH: Treatment Services,,+6%,"10,567,100","49,994",473.109935555
12/31/2021,Year,DMH_OUD_TREATMENT, ,New Hanover,County,HIGHEST,DMH: Treatment Services,,+6%,"230,019","1,899",825.583973498
12/31/2021,Year,DMH_OUD_TREATMENT, ,Northampton,County,LOWEST,DMH: Treatment Services,,+82%,"17,116",43,251.226922178
12/31/2021,Year,DMH_OUD_TREATMENT, ,Onslow,County,HIGH,DMH: Treatment Services,,+22%,"206,018",878,426.176353523
12/31/2021,Year,DMH_OUD_TREATMENT, ,Orange,County,LOW,DMH: Treatment Services,,+10%,"148,693",507,340.970993927
12/31/2021,Year,DMH_OUD_TREATMENT, ,Pamlico,County,HIGHEST,DMH: Treatment Services,,-4%,"12,342",89,721.114892238
12/31/2021,Year,DMH_OUD_TREATMENT, ,Pasquotank,County,HIGHEST,DMH: Treatment Services,,+0%,"40,807",253,619.991668096
12/31/2021,Year,DMH_OUD_TREATMENT, ,Pender,County,HIGHEST,DMH: Treatment Services,,+15%,"63,020",403,639.479530308
12/31/2021,Year,DMH_OUD_TREATMENT, ,Perquimans,County,HIGHEST,DMH: Treatment Services,,+16%,"13,117",77,587.024472059
12/31/2021,Year,DMH_OUD_TREATMENT, ,Person,County,HIGHEST,DMH: Treatment Services,,+9%,"39,148",242,618.166956166
12/31/2021,Year,DMH_OUD_TREATMENT, ,Pitt,County,HIGHEST,DMH: Treatment Services,,+3%,"172,235",879,510.349232154
12/31/2021,Year,DMH_OUD_TREATMENT, ,Polk,County,LOW,DMH: Treatment Services,,+15%,"19,714",69,350.005072537
12/31/2021,Year,DMH_OUD_TREATMENT, ,Randolph,County,HIGHEST,DMH: Treatment Services,,+11%,"145,154","1,032",710.969039778
12/31/2021,Year,DMH_OUD_TREATMENT, ,Richmond,County,HIGHEST,DMH: Treatment Services,,+13%,"42,805",619,"1,446.092746175"
12/31/2021,Year,DMH_OUD_TREATMENT, ,Robeson,County,HIGHEST,DMH: Treatment Services,,+9%,"116,142","1,808","1,556.715055708"
12/31/2021,Year,DMH_OUD_TREATMENT, ,Rockingham,County,HIGHEST,DMH: Treatment Services,,-4%,"91,211",667,731.271447523
12/31/2021,Year,DMH_OUD_TREATMENT, ,Rowan,County,HIGHEST,DMH: Treatment Services,,+1%,"147,937",943,637.433502099
12/31/2021,Year,DMH_OUD_TREATMENT, ,Rutherford,County,HIGHEST,DMH: Treatment Services,,+29%,"64,616",357,552.494738145
12/31/2021,Year,DMH_OUD_TREATMENT, ,Sampson,County,LOWEST,DMH: Treatment Services,,+20%,"59,022",177,299.888177290
12/31/2021,Year,DMH_OUD_TREATMENT, ,Scotland,County,HIGHEST,DMH: Treatment Services,,+8%,"34,285",407,"1,187.108064751"
12/31/2021,Year,DMH_OUD_TREATMENT, ,Stanly,County,HIGHEST,DMH: Treatment Services,,-26%,"63,100",377,597.464342314
12/31/2021,Year,DMH_OUD_TREATMENT, ,Stokes,County,HIGHEST,DMH: Treatment Services,,-7%,"44,625",291,652.100840336
12/31/2021,Year,DMH_OUD_TREATMENT, ,Surry,County,HIGHEST,DMH: Treatment Services,,-6%,"71,257",562,788.694444055
12/31/2021,Year,DMH_OUD_TREATMENT, ,Swain,County,HIGHEST,DMH: Treatment Services,,+15%,"14,128",108,764.439411099
12/31/2021,Year,DMH_OUD_TREATMENT, ,Transylvania,County,HIGHEST,DMH: Treatment Services,,+13%,"33,272",197,592.089444578
12/31/2021,Year,DMH_OUD_TREATMENT, ,Tyrrell,County,HIGHEST,DMH: Treatment Services,,+52%,"3,379",19,562.296537437
12/31/2021,Year,DMH_OUD_TREATMENT, ,Union,County,LOWEST,DMH: Treatment Services,,-4%,"244,259",603,246.869102060
12/31/2021,Year,DMH_OUD_TREATMENT, ,Vance,County,HIGHEST,DMH: Treatment Services,,-8%,"42,101",519,"1,232.749815919"
12/31/2021,Year,DMH_OUD_TREATMENT, ,Wake,County,LOWEST,DMH: Treatment Services,,+12%,"1,152,301","2,576",223.552700206
12/31/2021,Year,DMH_OUD_TREATMENT, ,Warren,County,HIGH,DMH: Treatment Services,,-1%,"18,798",81,430.896903926
12/31/2021,Year,DMH_OUD_TREATMENT, ,Washington,County,HIGHEST,DMH: Treatment Services,,+31%,"10,883",48,441.054856198
12/31/2021,Year,DMH_OUD_TREATMENT, ,Watauga,County,HIGH,DMH: Treatment Services,,+25%,"54,968",240,436.617668462
12/31/2021,Year,DMH_OUD_TREATMENT, ,Wayne,County,HIGHEST,DMH: Treatment Services,,+15%,"116,857",545,466.381988242
12/31/2021,Year,DMH_OUD_TREATMENT, ,Wilkes,County,HIGHEST,DMH: Treatment Services,,+8%,"65,826","1,119","1,699.936195424"
12/31/2021,Year,DMH_OUD_TREATMENT, ,Wilson,County,HIGHEST,DMH: Treatment Services,,+7%,"78,241",524,669.725591442
12/31/2021,Year,DMH_OUD_TREATMENT, ,Yadkin,County,HIGHEST,DMH: Treatment Services,,+6%,"37,276",324,869.191973388
12/31/2021,Year,DMH_OUD_TREATMENT, ,Yancey,County,HIGHEST,DMH: Treatment Services,,+2%,"18,764",171,911.319548071
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Alamance,County,HIGHEST,DSS: Foster Care due to Parental SU,,+5%,140,64,45.714285714
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Alexander,County,HIGHEST,DSS: Foster Care due to Parental SU,,-20%,78,39,50
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Alleghany,County,LOWEST,DSS: Foster Care due to Parental SU,,-8%,46,15,32.608695652
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Anson,County,HIGHEST,DSS: Foster Care due to Parental SU,,+56%,18,12,66.666666667
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Ashe,County,HIGHEST,DSS: Foster Care due to Parental SU,,-3%,85,46,54.117647059
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Avery,County,MIDDLE,DSS: Foster Care due to Parental SU,,-14%,45,18,40
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Beaufort,County,LOWEST,DSS: Foster Care due to Parental SU,,+0%,209,70,33.492822967
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Bertie,County,LOWEST,DSS: Foster Care due to Parental SU,,-11%,9,2,22.222222222
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Bladen,County,LOWEST,DSS: Foster Care due to Parental SU,,-1%,81,28,34.567901235
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Brunswick,County,HIGHEST,DSS: Foster Care due to Parental SU,,+1%,255,145,56.862745098
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Buncombe,County,HIGHEST,DSS: Foster Care due to Parental SU,,-5%,411,232,56.447688564
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Burke,County,HIGHEST,DSS: Foster Care due to Parental SU,,-3%,324,184,56.790123457
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Cabarrus,County,LOWEST,DSS: Foster Care due to Parental SU,,-2%,228,77,33.771929825
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Caldwell,County,HIGHEST,DSS: Foster Care due to Parental SU,,+2%,197,138,70.050761421
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Camden,County,HIGHEST,DSS: Foster Care due to Parental SU,,+150%,8,4,50
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Carteret,County,HIGHEST,DSS: Foster Care due to Parental SU,,-4%,117,74,63.247863248
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Caswell,County,HIGHEST,DSS: Foster Care due to Parental SU,,-4%,18,8,44.444444444
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Catawba,County,HIGHEST,DSS: Foster Care due to Parental SU,,-2%,300,207,69
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Chatham,County,HIGHEST,DSS: Foster Care due to Parental SU,,-3%,145,101,69.655172414
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Cherokee,County,HIGHEST,DSS: Foster Care due to Parental SU,,-5%,89,40,44.943820225
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Chowan,County,MIDDLE,DSS: Foster Care due to Parental SU,,+140%,30,12,40
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Clay,County,HIGHEST,DSS: Foster Care due to Parental SU,,+6%,33,22,66.666666667
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Cleveland,County,LOWEST,DSS: Foster Care due to Parental SU,,+25%,231,82,35.497835498
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Columbus,County,HIGHEST,DSS: Foster Care due to Parental SU,,+25%,162,98,60.493827160
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Craven,County,HIGHEST,DSS: Foster Care due to Parental SU,,-14%,141,70,49.645390071
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Cumberland,County,MIDDLE,DSS: Foster Care due to Parental SU,,-1%,944,390,41.313559322
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Currituck,County,LOWEST,DSS: Foster Care due to Parental SU,,-44%,33,7,21.212121212
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Dare,County,LOWEST,DSS: Foster Care due to Parental SU,,-64%,30,7,23.333333333
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Davidson,County,HIGHEST,DSS: Foster Care due to Parental SU,,+0%,201,140,69.651741294
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Davie,County,HIGHEST,DSS: Foster Care due to Parental SU,,+8%,65,32,49.230769231
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Duplin,County,LOWEST,DSS: Foster Care due to Parental SU,,+44%,50,4,8
12/31/2021,Year,DSS_SU_FOSTERCARE, ,Durham,County,LOWEST,DSS: Foster Care due to Parental SU,,+11%,377,77,20.424403183
